OID_,cities_GNIS_FEATU,cities_FEATURE_NA,cities_COUNTY_NAM,cities_POPULATION,cities_SHAPE_Leng,agg_elevation_RANGE,agg_elevation_MEAN,agg_elevation_STD,agg_elevation_MEDIAN,agg_weather_Join_Count,agg_weather_max_tmpf,agg_weather_min_tmpf,agg_weather_precip,agg_observations_Point_Count,agg_landcover_CLASS_1,agg_landcover_CLASS_2,agg_landcover_CLASS_3,Shape_Length,Shape_Area
443,2395871,Shelly,Norman,177,6086.039504069999566,5,865.047945205479891,0.868648704793918,865,1,68.635406754098369,47.673771743169404,0.000054644808743,0,429,124,36,6086.039504066477093,537552.835288154310547
444,2394572,Dundas,Rice,1784,14094.502973500000735,231,964.820736434109563,49.923536846267162,959,1,72.223605491803269,50.588194371584699,0.000163934426230,1,2205,2031,940,14094.502973535145429,4652258.629563831724226
445,2397324,Willow River,Pine,393,15349.181324999999561,51,1044.077592329545496,10.213063056067609,1042,1,72.076064699453553,46.662624019125680,0.000000000000000,0,1643,900,3094,15349.181325000707147,5055840.637138452380896
446,2393410,Breezy Point,Crow Wing,2667,41069.522906899997906,141,1242.688381899763726,31.476063029429149,1237,1,68.352129398907095,47.040328617486338,0.000109289617486,0,9065,1749,26102,41069.522906944017450,33246397.928452670574188
447,2395529,Kimball,Stearns,808,11582.033539500000188,83,1160.029398148148630,19.963121476417694,1165,1,64.800193611650485,46.281168815533988,0.000776699029126,0,1474,2075,755,11582.033539485952133,3891428.108109863009304
448,2395221,New York Mills,Otter Tail,1287,11981.570174899999984,44,1409.913430042118762,6.889426313304811,1410,1,68.993442076502731,51.779345278688524,0.000000000000000,0,2498,713,1065,11981.570174896138269,3840988.102892249822617
449,2395319,Milan,Chippewa,422,8635.135685580000427,66,1013.373606616325560,18.246532013011084,1015,1,75.313688631578955,52.794736342105260,0.000000000000000,0,678,1269,838,8635.135685576644391,2505299.970324289053679
450,2394173,Bird Island,Renville,1000,11937.425374500000544,39,1087.602896007021400,4.189804634165179,1088,1,74.200526842105262,53.420001342105266,0.000000000000000,0,2048,2290,233,11937.425374475973513,4110064.596300362609327
451,2397106,Vadnais Heights,Ramsey,13080,22695.996191499998531,107,908.042508239663448,19.257906166454003,909,1,73.463934398907099,54.988852519125679,0.000054644808743,6,13899,469,9319,22695.996191514859674,21331778.255658075213432
452,2394579,Dunnell,Martin,132,3556.816994140000133,23,1318.471264367816957,7.018594482965746,1319,1,75.488947026315785,54.722633000000002,0.000000000000000,0,349,76,10,3556.816994136376252,399118.515444132033736
453,2394041,Avoca,Murray,110,7851.106810690000202,35,1528.316482925517676,8.157506018126940,1530,1,71.817379000000003,51.826558480874311,0.000273224043716,0,808,2113,786,7851.106810693368971,3343632.745876356493682
454,2394258,Grygla,Marshall,179,5796.783046579999791,10,1174.835728952771433,1.945277183008050,1175,1,66.390819131147538,46.725573131147534,0.000109289617486,0,455,313,203,5796.783046579412257,870302.572681827470660
455,2395184,New Auburn,Sibley,414,7676.849280299999918,30,1008.572448979592309,6.533497369713340,1010,1,71.147542125683060,51.151803803278689,0.000109289617486,0,975,763,231,7676.849280303819796,1768298.432527999393642
456,2394988,Greenfield,Hennepin,2921,40036.947651100002986,223,992.128452525256080,36.253756405151762,999,1,75.176317657894742,54.798421473684215,0.000000000000000,0,6654,35320,19932,40036.947651131740713,55673547.145128637552261
457,2395609,Lakeland,Washington,1699,15902.052981799999543,217,735.143929618767402,60.810610663837110,724,1,71.867168685534594,53.463020383647802,0.000000000000000,0,3239,877,4395,15902.052981836404797,7664975.882295598275959
458,2396342,Redwood Falls,Renville,0,718.025367788000040,219,977.264803214748213,68.095654969965167,1014,1,74.292132907103834,53.047212508196722,0.000000000000000,0,8072,3782,5074,718.025367787884761,26532.272134018898214
459,2394586,Eagan,Dakota,69086,37443.070362400001613,392,880.457523125321245,72.470683939694339,892,1,73.706885366120218,54.965245754098355,0.000218579234973,25,71889,2142,22201,37443.070362442958867,86717705.381872996687889
460,2393678,Crookston,Polk,7332,25594.563286799999332,68,876.728213802438177,13.093106871699629,881,1,74.333159184210530,49.436316947368425,0.000000000000000,0,10998,2323,1453,25594.563286786888057,13293342.746450543403625
461,2395351,Minnetonka Beach,Hennepin,547,7767.134198779999679,44,945.101966496722071,10.764435409924307,945,1,73.313443251366124,53.397379956284148,0.000218579234973,2,1005,117,240,7767.134198783851389,1233058.690458505414426
462,2394503,Dellwood,Washington,1173,21562.602891499998805,120,953.170241451158063,21.564522321326326,950,1,73.463934398907099,54.988852519125679,0.000054644808743,0,3358,1617,3143,21562.602891521524725,7332358.322022924199700
463,2395610,Lakeland Shores,Washington,339,5603.500203139999940,74,695.207323107372531,30.385744753496613,670,1,71.867168685534594,53.463020383647802,0.000000000000000,0,643,12,1336,5603.500203138765755,1797570.612445914186537
464,2393644,Cottage Grove,Washington,39605,48122.863541799997620,364,841.638043911057139,92.931309255541606,858,1,73.706885366120218,54.965245754098355,0.000218579234973,10,38258,40228,29388,48122.863541830643953,97089823.741570323705673
465,2395352,Minnetrista,Hennepin,8593,59535.572106899999199,162,961.468383743941558,28.941575722112045,958,1,75.176317657894742,54.798421473684215,0.000000000000000,1,13160,32269,46621,59535.572106946543499,82774824.591557487845421
466,2394395,Hokah,Houston,554,10320.197250200000781,472,714.539022298455961,68.220877302345798,699,1,72.479343841530053,51.118361907103818,0.000327868852459,0,969,163,1198,10320.197250196888490,2101614.905431520659477
467,2395007,Marine on Saint Croix,Washington,667,14730.926098600000842,373,874.969533394329005,86.777179855639758,882,1,73.463934398907099,54.988852519125679,0.000054644808743,0,1688,2962,6290,14730.926098582171107,9891628.689522866159678
468,2393441,Brownsville,Houston,565,11514.004931100000249,495,803.488809479028077,145.379998971108023,751,1,72.479343841530053,51.118361907103818,0.000327868852459,0,1025,917,3377,11514.004931089702950,4792305.965013798326254
469,2394163,Big Falls,Koochiching,173,16167.340078299999732,69,1220.377946855724531,7.901757146843932,1222,1,65.327538928961758,42.925900825136615,0.000491803278689,0,1270,281,15808,16167.340078307339354,15646036.109817540273070
470,2394621,Edina,Hennepin,53572,29317.972076599999127,195,888.443656610912399,34.852587845618402,888,1,73.313443251366124,53.397379956284148,0.000218579234973,43,42847,204,2943,29317.972076645954076,41364773.579894930124283
471,2395420,Independence,Hennepin,3795,45442.790175399997679,163,975.374341814385161,25.895403541144972,975,1,75.176317657894742,54.798421473684215,0.000000000000000,1,11353,51679,36432,45442.790175357462431,89566253.138731956481934
472,2393918,Alexandria,Douglas,14690,72537.767379500000970,127,1397.897653227900037,22.515313080805473,1401,1,56.646569194029851,40.822683910447765,0.000149253731343,0,26574,15123,16479,72537.767379544602591,52339915.095996379852295
473,2397235,Wayzata,Hennepin,4481,23976.089163000000553,112,958.579286587397974,19.220361313833941,955,1,73.313443251366124,53.397379956284148,0.000218579234973,1,7626,167,1251,23976.089163031414500,8122177.485740346834064
474,2393747,Carlton,Carlton,961,25502.875979299999017,292,1086.346075141190795,40.675173489761626,1081,1,66.882103289473690,50.108947684210527,0.000000000000000,0,1457,335,10397,25502.875979331460258,10968138.577434027567506
475,2396483,Saint Cloud,Benton,7044,41429.868634200000088,217,1040.759364158911239,31.421450776921368,1041,1,64.800193611650485,46.281168815533988,0.000776699029126,0,66652,27845,24878,41429.868634194164770,9228791.689922457560897
476,2395734,Little Falls,Morrison,9114,55736.281043900002260,113,1124.698624127621542,20.399205800947001,1119,1,68.688523967213115,49.514098125683063,0.000601092896175,0,15348,3473,6203,55736.281043928138388,22558279.066067468374968
477,2393435,Brooten,Stearns,634,12517.073542100000850,28,1303.527380690565224,5.695895394633199,1303,1,69.435932293785314,50.555255305084742,0.000338983050847,0,1868,1892,792,12517.073542148787965,4049205.488035744521767
478,2394037,Austin,Mower,26492,68995.291954700005590,79,1212.535425868318043,14.962823831714383,1214,1,73.366842342105258,54.144741736842100,0.000000000000000,1,26468,6623,5221,68995.291954743195674,34420310.706773445010185
479,2394747,Farmington,Dakota,23654,43233.409180800001195,153,927.089500860583030,31.054665155362180,915,1,74.413683473684202,54.826841289473684,0.000000000000000,1,18026,22483,4847,43233.409180818642199,40822980.706596754491329
480,2395285,Oak Park Heights,Washington,4830,22898.402952899999946,291,840.305517603784097,108.491088218527352,887,1,73.463934398907099,54.988852519125679,0.000054644808743,0,6498,488,2572,22898.402952879601798,8608756.464691763743758
481,2397323,Willmar,Kandiyohi,21076,71156.441350499997498,103,1131.868176997545106,18.016118955817646,1127,1,72.457368210526326,55.660525710526315,0.000000000000000,0,28698,10325,5314,71156.441350454711937,39892394.491423383355141
482,2394274,Hamburg,Carver,567,6696.094010699999671,23,1003.745901639343515,5.504337299355812,1003,1,72.034754404371583,51.564917699453552,0.000218579234973,0,453,165,7,6696.094010698211605,556671.253911231644452
483,2394400,Holland,Pipestone,175,7765.442894009999691,56,1761.945131375581468,12.232141015519122,1764,1,74.513157526315780,55.636838631578954,0.000000000000000,0,554,1512,523,7765.442894010651798,2329598.589706613216549
484,2395791,Lynd,Lyon,432,16515.707519899999170,180,1275.775485436895451,31.282041142887739,1275,1,74.513157526315780,55.636838631578954,0.000000000000000,0,1094,891,1314,16515.707519862018671,2953326.662012969609350
485,2394497,Delavan,Faribault,170,6432.948216490000050,30,1058.022514721162679,6.137088116674709,1060,1,73.571148912568304,52.904590841530052,0.000546448087432,0,687,2143,55,6432.948216492185566,2586361.583760409615934
486,2397359,Wolverton,Wilkin,124,4859.661284789999627,39,925.508146639509050,6.943284556656826,929,1,73.982631789473686,52.306839447368418,0.000000000000000,0,291,553,142,4859.661284791688558,888966.954930966137908
487,2396147,Park Rapids,Hubbard,4247,40921.373604699998396,64,1441.096892306282371,9.378113250875561,1441,1,70.131584157894736,49.729999026315788,0.000000000000000,0,8468,8094,5302,40921.373604683903977,19636640.633941680192947
488,2396425,Roosevelt,Lake of the Woods,1,1219.877082299999984,41,1153.506770480702016,8.221962360718619,1154,1,66.781312136612030,44.984589409836069,0.000546448087432,0,534,941,1478,1219.877082303928546,69952.777866636475665
489,2393913,Aldrich,Wadena,35,4938.777542689999791,50,1327.606741573033332,9.851844038335603,1326,1,69.002293786885247,49.479672562841529,0.000163934426230,0,324,426,671,4938.777542685579647,1282343.040885049151257
490,2396550,Scanlon,Carlton,996,6571.306844529999580,153,1174.928126298297457,43.360263005594454,1160,1,66.882103289473690,50.108947684210527,0.000000000000000,0,1635,43,736,6571.306844528122383,2149183.620915760751814
491,2396257,Porter,Yellow Medicine,158,9431.633024169999771,43,1196.697815533978428,8.524036875768187,1196,1,75.924734289473690,55.797896578947359,0.000000000000000,0,746,4746,278,9431.633024167895201,5192216.848525746725500
492,2397026,Tintah,Traverse,66,6482.816929730000084,14,997.717571297148083,2.895177983292984,998,1,70.842623420765037,49.215080333333333,0.000054644808743,0,598,1511,62,6482.816929728358446,1954079.798280205577612
493,2396316,Randolph,Dakota,484,6375.360465779999686,76,879.852102637205803,13.610554458088876,880,1,74.413683473684202,54.826841289473684,0.000000000000000,0,734,1305,782,6375.360465783456675,2540174.065888454206288
494,2393767,Cass Lake,Cass,687,14778.515499299999647,40,1322.504498714654574,10.935043327012055,1329,1,67.254424972677597,48.720327459016396,0.000218579234973,0,1982,148,979,14778.515499318216825,2794009.138286246918142
495,2396128,Palisade,Aitkin,167,11847.097161600000618,37,1221.186801490154949,7.791161620856784,1223,1,66.225573431693988,44.064919677595633,0.000163934426230,0,548,551,768,11847.097161624187720,1694026.780067299725488
496,2395845,Mapleview,Mower,145,3841.337774669999817,32,1203.240366972477659,9.714409228271318,1204,1,73.366842342105258,54.144741736842100,0.000000000000000,0,203,184,138,3841.337774674945194,472895.064261047402397
497,2395623,Lancaster,Kittson,361,13508.157181399999899,55,903.679970215934304,9.041274233250546,904,1,71.329995973684206,47.527367052631583,0.000000000000000,0,1279,2959,2484,13508.157181388844037,6049820.326434138230979
498,2394053,Balaton,Lyon,590,9140.621396219999951,95,1547.520000000002028,26.897851868966072,1548,1,74.513157526315780,55.636838631578954,0.000000000000000,0,1582,2294,679,9140.621396218866721,4095927.913161676377058
499,2394405,Holloway,Swift,88,11736.925179100000605,26,1025.409922732820633,5.115494006306661,1027,1,75.313688631578955,52.794736342105260,0.000000000000000,0,951,2873,1096,11736.925179093201223,4431845.551148354075849
500,2396214,Pipestone,Pipestone,4138,32192.835110700001678,87,1719.683718973498117,16.387544906750115,1724,1,69.508853759562840,49.974427095628421,0.000273224043716,0,7452,3136,1305,32192.835110697804339,10694185.501156337559223
501,2395459,Jasper,Pipestone,539,4834.139418210000258,111,1568.560420909710501,28.794563119928220,1559,1,74.531149459016390,51.499998786885243,0.000601092896175,0,1181,1434,328,4834.139418211202610,1291865.817711212672293
502,2394175,Biscay,McLeod,113,2054.611326960000042,24,1024.884057971014045,5.334790286188026,1025,1,70.530819180327867,50.808522158469941,0.000273224043716,0,128,57,18,2054.611326956800895,192197.252792444138322
503,2395619,Lamberton,Redwood,785,11422.231889500000761,68,1137.667912190564948,8.282519748266292,1140,1,71.248372209302332,52.514770616279073,0.000348837209302,0,1251,785,94,11422.231889547647370,1924796.357202263083309
504,2394684,Elysian,Le Sueur,726,16386.927965599999879,128,1041.348908194410342,20.724081669139586,1040,1,72.184262655737697,52.943935595628410,0.000382513661202,0,1476,1013,1824,16386.927965563048929,3766500.319487175904214
505,2394642,Elgin,Wabasha,1147,18298.117893899998307,164,1071.209935897437163,23.216787637419198,1066,1,69.843514956043961,51.683295027472525,0.000494505494505,0,1145,985,345,18298.117893931816070,2221353.141688940115273
506,2396427,Rose Creek,Mower,406,6580.265001339999799,40,1251.308926080890842,9.447651621535888,1253,1,73.366842342105258,54.144741736842100,0.000000000000000,0,684,526,216,6580.265001339988885,1280275.900275254156440
507,2395195,New Germany,Carver,465,13767.690218600000662,34,981.306206896555182,4.895461947695578,980,1,72.034754404371583,51.564917699453552,0.000218579234973,0,562,1902,428,13767.690218598034335,2623574.060546557419002
508,2394367,Hewitt,Todd,253,10767.864228700000240,73,1375.237026239068200,11.108913470888295,1372,1,69.002293786885247,49.479672562841529,0.000163934426230,0,737,3887,2255,10767.864228698061197,6192540.851250123232603
509,2395935,Spring Park,Hennepin,1736,7055.042947910000294,43,940.664429530201915,9.606947107601835,940,1,73.313443251366124,53.397379956284148,0.000218579234973,0,970,2,219,7055.042947914874276,1072922.413304246496409
510,2394650,Elk River,Sherburne,26179,49768.209035799998674,262,939.377818504935362,46.563417118166342,941,1,79.324885381679394,60.390535969465645,0.000458015267176,0,37356,36535,52200,49768.209035751016927,113430795.637659206986427
511,2394171,Birchwood Village,Washington,864,4595.075862710000365,92,962.481518481518151,27.604237250424660,961,1,73.463934398907099,54.988852519125679,0.000054644808743,0,941,1,70,4595.075862713590141,897175.206981042865664
512,2394283,Hancock,Stevens,845,8428.790562250000221,62,1153.408413001913686,11.632778487530691,1153,1,71.123934704918028,52.549508885245906,0.000163934426230,0,1587,909,114,8428.790562247213529,2356093.810880784410983
513,2393910,Alden,Freeborn,575,6441.825978339999892,72,1266.822802197800002,12.104577594492749,1266,1,73.996847105263157,54.258419999999994,0.000000000000000,0,1311,1441,159,6441.825978336679327,2601389.508289188146591
514,2394297,Hardwick,Rock,188,9690.784711860000243,129,1593.810832180276066,24.096449007950344,1597,1,76.644740631578955,52.917898447368422,0.000000000000000,0,481,4438,135,9690.784711864067503,4546290.640866248868406
515,2394322,Hatfield,Pipestone,54,15334.371247099999891,102,1690.173947941751521,20.208025805532305,1690,1,74.513157526315780,55.636838631578954,0.000000000000000,0,582,7382,766,15334.371247127155584,7860629.470273691229522
516,2394569,Dumont,Traverse,74,4393.477166059999945,9,1038.262861736334798,2.513475612796884,1040,1,75.247367710526319,53.912633763157899,0.000000000000000,0,499,594,147,4393.477166058752118,1117083.221859240205958
517,2394627,Effie,Itasca,108,16893.793185300000914,67,1381.105741954418136,11.139747469382959,1380,1,66.422294710382516,44.226228688524586,0.000327868852459,0,485,44,9683,16893.793185265705688,9137040.523418618366122
518,2397153,Virginia,Saint Louis,8331,37336.490920099997311,424,1571.272460973030547,100.531829382834275,1585,1,65.872457628415290,48.720329890710381,0.000054644808743,0,11712,151,43081,37336.490920117663336,49448789.768265888094902
519,2394236,Braham,Kanabec,0,3114.433232419999968,33,957.433685572567924,4.481068853593200,958,1,70.462951622950825,49.659673486338797,0.000273224043716,0,2658,1030,934,3114.433232423131358,242570.542018205305794
520,2396041,Tenstrike,Beltrami,186,14345.311541400000351,82,1392.250891058428351,20.043687011741575,1388,1,70.088947131578948,49.412634000000004,0.000000000000000,0,1184,1614,10113,14345.311541399143607,11627263.017099337652326
521,2395227,Newport,Washington,3890,16616.974422899998899,364,813.144832540181824,107.005059375222032,756,1,73.706885366120218,54.965245754098355,0.000218579234973,4,6585,763,3782,16616.974422924562532,9992803.481153812259436
522,2394822,Freeport,Stearns,682,10670.019822099999146,52,1236.238321928001596,10.758003243182118,1240,1,69.320981863387985,49.905576431693994,0.000491803278689,0,1285,1899,174,10670.019822106956781,3023264.568727300968021
523,2394020,Atwater,Kandiyohi,1119,13466.131733599999279,71,1209.596083637572747,11.822217657058609,1211,1,72.457368210526326,55.660525710526315,0.000000000000000,0,1840,656,513,13466.131733559011991,2724459.303153763059527
524,2394926,Gonvick,Clearwater,274,9163.716246780000802,67,1267.860328036902956,14.799296937566631,1270,1,71.448422631578950,51.312103526315788,0.000000000000000,0,829,2084,986,9163.716246783538736,3509783.689476471394300
525,2395875,Shevlin,Clearwater,136,6394.502130969999598,40,1452.885380622835328,6.291114795817642,1450,1,71.448422631578950,51.312103526315788,0.000000000000000,0,511,673,1136,6394.502130970466169,2079705.733852596255019
526,2395507,Kenneth,Rock,60,7244.169276409999839,37,1570.223019237042763,7.190079724411238,1571,1,76.644740631578955,52.917898447368422,0.000000000000000,0,288,2677,89,7244.169276413193984,2753367.174690307583660
527,2395534,Kinbrae,Nobles,8,6441.765706170000158,34,1456.733610822057699,8.224634390699498,1459,1,71.817379000000003,51.826558480874311,0.000273224043716,0,284,1856,741,6441.765706171811871,2592909.234394369646907
528,2395574,La Salle,Watonwan,78,2158.422774480000044,10,1037.297959183673811,2.778377870299674,1037,1,72.081130257861631,51.073209899371065,0.000188679245283,0,166,67,19,2158.422774482935438,227004.418383411742980
529,2395203,New London,Kandiyohi,1276,21918.472284799998306,108,1214.458945078849183,19.971236117954422,1211,1,69.435932293785314,50.555255305084742,0.000338983050847,0,2053,904,726,21918.472284773179126,3315525.650604766327888
530,2396325,Raymond,Chippewa,0,1015.204890090000049,32,1077.226984126983552,5.880697678867034,1079,1,72.148853393442621,51.805901278688530,0.000273224043716,0,1344,852,324,1015.204890094762277,58963.683394990832312
531,2396487,Saint Francis,Isanti,0,3998.928160760000083,235,937.700617057759587,36.757266561622522,924,1,73.243685657894744,54.230001736842098,0.000000000000000,0,9785,20389,38053,3998.928160758857757,829117.843186745769344
532,2394826,Fridley,Anoka,29536,31235.353751599999669,236,869.254424351631656,39.761985435419398,861,1,73.463934398907099,54.988852519125679,0.000054644808743,3,27717,14,3333,31235.353751634891523,27947692.840974178165197
533,2394471,Dayton,Hennepin,7971,35134.910817000003590,143,896.976248242401880,28.472697365508381,901,1,79.324885381679394,60.390535969465645,0.000458015267176,1,13759,30767,28055,35134.910816978976072,65184596.478585213422775
534,2394767,Fisher,Polk,416,5864.938758420000340,44,841.013720742533565,14.712602328272082,850,1,68.225247792349734,48.655409748633886,0.000546448087432,0,531,367,343,5864.938758422098545,1113865.625291754258797
535,2395308,Ogema,Becker,206,7447.120377649999682,64,1271.292368326766109,8.578957104249342,1270,1,66.671146535519128,46.994099898907109,0.000109289617486,0,412,810,1567,7447.120377647192981,2510393.683160163462162
536,2394344,Hector,Renville,1005,13274.479156299999886,45,1078.288283062646315,5.092705342891680,1080,1,74.200526842105262,53.420001342105266,0.000000000000000,0,2284,2658,209,13274.479156261610115,4659135.407917945645750
537,2395118,Mounds View,Ramsey,13133,15198.038217699999223,51,904.611559711006180,7.699845334763666,908,1,73.463934398907099,54.988852519125679,0.000054644808743,0,11237,29,503,15198.038217721046749,10590058.601077992469072
538,2396347,Remer,Cass,400,12257.672255800000130,33,1338.679323797138977,6.678373890868498,1339,1,68.352129398907095,47.040328617486338,0.000109289617486,0,1285,1014,1508,12257.672255843561288,3434895.145580076612532
539,2397189,Wanamingo,Goodhue,1143,11033.831730899999457,121,1046.755743651749754,26.172312003717504,1047,1,72.893160736842106,53.329997710526321,0.000000000000000,0,1707,1693,710,11033.831730897305533,3714481.905044090934098
540,2396105,Otsego,Wright,21289,51226.342619399998512,189,922.340539246976505,37.361916841695020,931,1,79.324885381679394,60.390535969465645,0.000458015267176,0,26460,46912,14370,51226.342619380899123,78991646.639975741505623
541,2395657,Le Roy,Mower,968,9552.308372350000354,52,1280.924006039255573,7.897924686222186,1283,1,72.627894631578954,53.832103421052636,0.000000000000000,0,1474,275,245,9552.308372346806209,1792903.928233110113069
542,2395778,Lowry,Pope,333,4872.847911120000390,57,1354.720306513408559,11.957937516053354,1359,1,56.646569194029851,40.822683910447765,0.000149253731343,0,558,739,11,4872.847911115073657,1174813.740531660150737
543,2395100,Mentor,Polk,103,9607.152279829999316,37,1168.004223864841833,6.328921265946494,1169,1,67.120000104575169,48.268234339869281,0.000326797385621,0,1116,2801,1747,9607.152279831196211,5104938.507920682430267
544,2394927,Good Thunder,Blue Earth,559,5672.624085469999955,59,995.115819209038477,13.432595002816560,1001,1,74.350163890710391,54.677049360655737,0.000163934426230,0,718,1061,8,5672.624085472763909,1601100.629808878991753
545,2395238,Nisswa,Crow Wing,2033,32456.603379799998947,115,1208.887817809362787,15.870218207969918,1202,1,68.352129398907095,47.040328617486338,0.000109289617486,0,7962,906,41001,32456.603379812087951,44847922.742190375924110
546,2395259,North Oaks,Ramsey,5306,20474.657577300000412,109,913.595715496024582,18.111469359106156,910,1,73.463934398907099,54.988852519125679,0.000054644808743,2,8779,1031,14925,20474.657577312231297,22312136.007379829883575
547,2395349,Minnesota Lake,Faribault,649,9742.335601239999960,30,1044.008787632219310,5.491846541239816,1043,1,74.603156868421053,53.888944000000002,0.000000000000000,0,1416,2954,1790,9742.335601235627109,5332701.129061659798026
548,2395282,Oak Grove,Anoka,9009,40713.269806399999652,89,901.666893665733596,15.609482746103927,903,1,73.243685657894744,54.230001736842098,0.000000000000000,0,18591,27230,55574,40713.269806446034636,91169373.646726667881012
549,2396311,Ramsey,Anoka,28520,46220.296571400001994,101,879.632201093300409,15.541894746601558,879,1,73.243685657894744,54.230001736842098,0.000000000000000,0,37916,17025,30663,46220.296571379942179,77071582.102720007300377
550,2393518,Chisholm,Saint Louis,4732,19488.301605500000733,327,1517.574249431108228,26.515896332726058,1512,1,65.921638770491811,46.552460846994528,0.000382513661202,0,5879,20,7714,19488.301605472392112,12263424.742869349196553
551,2394976,Green Isle,Sibley,613,11445.248946300000171,24,997.482699554644114,4.995745923326109,999,1,59.133768142076498,40.712784879781424,0.000710382513661,0,939,1824,166,11445.248946325889847,2634423.604621878359467
552,2395346,Minneiska,Wabasha,51,7398.335241609999684,525,769.220071684586401,164.796201799657439,676,1,72.393770316939893,52.046884377049182,0.000491803278689,0,375,67,2354,7398.335241606813725,1887120.059329951880500
553,2395498,Keewatin,Itasca,975,13328.634398899999724,139,1492.244947064482631,31.186319694145521,1490,1,65.921638770491811,46.552460846994528,0.000382513661202,0,1470,7,6816,13328.634398943226188,7452605.151297424919903
554,2396459,Ruthton,Pipestone,224,6061.776320740000301,31,1721.064573459715120,6.902329844517665,1720,1,74.513157526315780,55.636838631578954,0.000000000000000,0,704,663,319,6061.776320742532334,1516428.470250772777945
555,2396014,Swanville,Morrison,326,5734.112970029999815,112,1191.163903061223436,25.228356010866442,1184,1,69.320981863387985,49.905576431693994,0.000491803278689,0,635,502,429,5734.112970029640564,1279171.490616196766496
556,2393746,Carlos,Douglas,498,6531.314583399999719,35,1368.021028037381939,7.646107078787188,1367,1,56.646569194029851,40.822683910447765,0.000149253731343,0,669,395,215,6531.314583397957904,1158455.759835721459240
557,2394346,Heidelberg,Le Sueur,137,5211.788554769999791,39,1034.898840206188424,10.871292409592517,1034,1,71.169609932960896,51.600894849162010,0.000167597765363,0,191,1149,192,5211.788554765436857,1370974.254964567953721
558,2396421,Rollingstone,Winona,678,6279.769379280000067,263,754.723255813952733,33.165502324530387,745,1,72.393770316939893,52.046884377049182,0.000491803278689,0,777,245,277,6279.769379283824492,1165534.227374811191112
559,2394138,Benson,Swift,3529,21227.838950199999090,37,1039.458903347793012,8.446384087778123,1040,1,73.850001473684216,54.656317315789479,0.000000000000000,0,5318,1859,1821,21227.838950154222402,8095772.482020951807499
560,2395519,Kerkhoven,Swift,816,9036.966967300000761,32,1099.580685101116387,6.713830227819050,1100,1,73.850001473684216,54.656317315789479,0.000000000000000,0,1474,858,96,9036.966967302632838,2191428.875303794629872
561,2831011,Empire,Dakota,0,44467.716197699999611,175,909.264256636460914,31.863689375483972,907,1,74.413683473684202,54.826841289473684,0.000000000000000,4,8275,69740,10188,44467.716197730755084,79326868.454903811216354
562,2395268,Northome,Koochiching,153,12592.209066499999608,64,1417.231378763871817,12.258569802313419,1417,1,66.653442010928970,45.902296557377049,0.000163934426230,0,657,338,4072,12592.209066452678599,4558175.154286450706422
563,2394131,Bena,Cass,151,6817.225877019999643,26,1307.554789800139588,5.225342094781893,1309,1,67.254424972677597,48.720327459016396,0.000218579234973,0,425,27,1002,6817.225877020934604,1314146.062499075662345
564,2395082,Medicine Lake,Hennepin,333,4523.469056320000163,35,891.767395626241978,7.329206435535330,891,1,73.313443251366124,53.397379956284148,0.000218579234973,0,405,0,108,4523.469056324498524,457018.711159595230129
565,2394784,Forada,Douglas,170,6179.800157839999883,52,1408.261163734778393,11.551063040852126,1411,1,56.646569194029851,40.822683910447765,0.000149253731343,0,403,826,250,6179.800157836063590,1334045.859123467002064
566,2397244,Welcome,Martin,704,16456.815733300001739,62,1229.849952290076544,11.198318737872881,1230,1,75.488947026315785,54.722633000000002,0.000000000000000,0,2170,1784,231,16456.815733345130866,3768490.361629142891616
567,2395589,Lake Elmo,Washington,12655,36647.448345800003153,206,945.309090126782280,40.169483784989637,937,1,73.463934398907099,54.988852519125679,0.000054644808743,0,21084,30081,18583,36647.448345812823391,62779905.734803676605225
568,2393550,Clear Lake,Sherburne,651,10308.735276999999769,39,987.237683941139267,11.033949831792468,992,1,64.800193611650485,46.281168815533988,0.000776699029126,0,1117,1603,427,10308.735277003441297,2833941.918249981012195
569,2394658,Elko New Market,Scott,4920,35739.499164399996516,164,1129.689559164738512,25.777445807033978,1129,1,72.223605491803269,50.588194371584699,0.000163934426230,0,4910,4205,1650,35739.499164398956054,9711551.116197977215052
570,2394536,Dilworth,Clay,4639,18881.483532900001592,20,906.646087425798100,2.677332255307051,906,1,70.929179797814214,50.143608196721310,0.000163934426230,0,5479,3758,18,18881.483532893365918,8328130.630965343676507
571,2393702,Cuyuna,Crow Wing,311,13113.258381499999814,207,1262.563889972690959,40.427165993911252,1261,1,68.352129398907095,47.040328617486338,0.000109289617486,0,1036,136,9065,13113.258381548990656,9216923.204964235424995
572,2395385,Monticello,Wright,14619,54321.538584399997490,199,946.165693563003856,22.934218632104834,951,1,64.800193611650485,46.281168815533988,0.000776699029126,0,16840,6470,4271,54321.538584385103604,24817265.255713146179914
573,2394181,Blackduck,Beltrami,840,22421.767541599998367,76,1384.386201780415831,12.348714879048355,1381,1,66.653442010928970,45.902296557377049,0.000163934426230,0,1910,1484,3336,22421.767541639135743,6061647.036747469566762
574,2394766,Finlayson,Pine,302,15301.452759699999660,66,1114.885531263055555,9.533878982190064,1112,1,72.076064699453553,46.662624019125680,0.000000000000000,0,880,2111,4252,15301.452759653549947,6470825.402988792397082
